1,1906,SPOKANE,NA,111449.6366
2,1906,SPOKANE,NA,111357.115
3,1906,SPOKANE,NA,111265.1044
4,1906,SPOKANE,NA,111173.6038
5,1906,SPOKANE,NA,111082.6124
6,1906,SPOKANE,NA,110992.1292
7,1906,SPOKANE,NA,110902.1534
8,1906,SPOKANE,NA,110812.6842
9,1906,SPOKANE,NA,110723.7205
10,1906,SPOKANE,NA,110635.2615
11,1906,SPOKANE,NA,110547.3063
12,1906,SPOKANE,NA,110459.8541
13,1906,SPOKANE,NA,110372.9039
14,1906,SPOKANE,NA,110286.4549
15,1906,SPOKANE,NA,110200.5061
16,1906,SPOKANE,NA,110115.0567
17,1906,SPOKANE,NA,110030.1058
18,1906,SPOKANE,NA,109945.6524
19,1906,SPOKANE,NA,109861.6958
20,1906,SPOKANE,NA,109778.235
21,1906,SPOKANE,2,109695.2691
22,1906,SPOKANE,2,109612.7973
23,1906,SPOKANE,2,109530.8186
24,1906,SPOKANE,NA,109449.3321
25,1906,SPOKANE,NA,109368.3371
26,1906,SPOKANE,NA,109287.8325
1,1907,SPOKANE,7,109207.8175
2,1907,SPOKANE,20,109128.2912
3,1907,SPOKANE,20,109049.2527
4,1907,SPOKANE,55,108970.7011
5,1907,SPOKANE,62,108892.6356
6,1907,SPOKANE,88,108815.0552
7,1907,SPOKANE,118,108737.959
8,1907,SPOKANE,101,108661.3462
9,1907,SPOKANE,83,108585.2159
10,1907,SPOKANE,61,108509.5672
11,1907,SPOKANE,48,108434.3992
12,1907,SPOKANE,14,108359.711
13,1907,SPOKANE,3,108285.5017
14,1907,SPOKANE,2,108211.7704
15,1907,SPOKANE,NA,108138.5163
16,1907,SPOKANE,NA,108065.7384
17,1907,SPOKANE,NA,107993.4359
18,1907,SPOKANE,2,107921.6078
19,1907,SPOKANE,NA,107850.2533
20,1907,SPOKANE,NA,107779.3715
21,1907,SPOKANE,NA,107708.9616
22,1907,SPOKANE,2,107639.0225
23,1907,SPOKANE,2,107569.5534
24,1907,SPOKANE,2,107500.5535
25,1907,SPOKANE,NA,107432.0218
26,1907,SPOKANE,NA,107363.9575
1,1908,SPOKANE,NA,107296.3597
2,1908,SPOKANE,3,107229.2274
3,1908,SPOKANE,NA,107162.5598
4,1908,SPOKANE,2,107096.356
5,1908,SPOKANE,6,107030.6151
6,1908,SPOKANE,11,106965.3363
7,1908,SPOKANE,19,106900.5185
8,1908,SPOKANE,9,106836.161
9,1908,SPOKANE,16,106772.2629
10,1908,SPOKANE,8,106708.8232
11,1908,SPOKANE,6,106645.8411
12,1908,SPOKANE,9,106583.3156
13,1908,SPOKANE,7,106521.246
14,1908,SPOKANE,6,106459.6313
15,1908,SPOKANE,4,106398.4705
16,1908,SPOKANE,2,106337.7629
17,1908,SPOKANE,NA,106277.5076
18,1908,SPOKANE,2,106217.7036
19,1908,SPOKANE,NA,106158.35
20,1908,SPOKANE,2,106099.446
21,1908,SPOKANE,2,106040.9907
22,1908,SPOKANE,2,105982.9831
23,1908,SPOKANE,2,105925.4225
24,1908,SPOKANE,NA,105868.3079
25,1908,SPOKANE,3,105811.6384
26,1908,SPOKANE,5,105755.4131
1,1909,SPOKANE,16,105699.6312
2,1909,SPOKANE,37,105644.2917
3,1909,SPOKANE,35,105589.3938
4,1909,SPOKANE,74,105534.9365
5,1909,SPOKANE,71,105480.9191
6,1909,SPOKANE,71,105427.3405
7,1909,SPOKANE,96,105374.1999
8,1909,SPOKANE,103,105321.4965
9,1909,SPOKANE,101,105269.2293
10,1909,SPOKANE,89,105217.3974
11,1909,SPOKANE,28,105166
12,1909,SPOKANE,8,105115.0361
13,1909,SPOKANE,3,105064.5049
14,1909,SPOKANE,2,105014.4054
15,1909,SPOKANE,NA,104964.7369
16,1909,SPOKANE,4,104915.4983
17,1909,SPOKANE,NA,104866.6889
18,1909,SPOKANE,NA,104818.3077
19,1909,SPOKANE,NA,104770.3538
20,1909,SPOKANE,NA,104722.8264
21,1909,SPOKANE,3,104675.7245
22,1909,SPOKANE,16,104629.0473
23,1909,SPOKANE,NA,104582.7938
24,1909,SPOKANE,22,104536.9633
25,1909,SPOKANE,18,104491.5547
26,1909,SPOKANE,22,104446.5672
1,1910,SPOKANE,16,104402
2,1910,SPOKANE,7,104357.8521
3,1910,SPOKANE,11,104314.1226
4,1910,SPOKANE,32,104270.8107
5,1910,SPOKANE,34,104227.9154
6,1910,SPOKANE,64,104185.4359
7,1910,SPOKANE,41,104143.3713
8,1910,SPOKANE,29,104101.7207
9,1910,SPOKANE,34,104060.4831
10,1910,SPOKANE,30,104019.6578
11,1910,SPOKANE,34,103979.2438
12,1910,SPOKANE,12,103939.2403
13,1910,SPOKANE,16,103899.6463
14,1910,SPOKANE,14,103860.4609
15,1910,SPOKANE,8,103821.6833
16,1910,SPOKANE,4,103783.3126
17,1910,SPOKANE,6,103745.3479
18,1910,SPOKANE,3,103707.7882
19,1910,SPOKANE,2,103670.6328
20,1910,SPOKANE,NA,103633.8807
21,1910,SPOKANE,NA,103597.531
22,1910,SPOKANE,NA,103561.5829
23,1910,SPOKANE,NA,103526.0354
24,1910,SPOKANE,NA,103490.8876
25,1910,SPOKANE,NA,103456.1388
26,1910,SPOKANE,18,103421.7879
1,1911,SPOKANE,14,103387.8341
2,1911,SPOKANE,42,103354.2765
3,1911,SPOKANE,41,103321.1143
4,1911,SPOKANE,43,103288.3464
5,1911,SPOKANE,46,103255.9721
6,1911,SPOKANE,75,103223.9905
7,1911,SPOKANE,104,103192.4006
8,1911,SPOKANE,136,103161.2015
9,1911,SPOKANE,76,103130.3925
10,1911,SPOKANE,69,103099.9725
11,1911,SPOKANE,60,103069.9407
12,1911,SPOKANE,58,103040.2962
13,1911,SPOKANE,20,103011.0382
14,1911,SPOKANE,14,102982.1657
15,1911,SPOKANE,NA,102953.6778
16,1911,SPOKANE,3,102925.5737
17,1911,SPOKANE,2,102897.8524
18,1911,SPOKANE,2,102870.5131
19,1911,SPOKANE,NA,102843.5549
20,1911,SPOKANE,4,102816.9769
21,1911,SPOKANE,2,102790.7782
22,1911,SPOKANE,2,102764.9579
23,1911,SPOKANE,4,102739.5151
24,1911,SPOKANE,4,102714.449
25,1911,SPOKANE,6,102689.7586
26,1911,SPOKANE,19,102665.4431
1,1912,SPOKANE,26,102641.5016
2,1912,SPOKANE,52,102617.9331
3,1912,SPOKANE,51,102594.7368
4,1912,SPOKANE,20,102571.9118
5,1912,SPOKANE,126,102549.4572
6,1912,SPOKANE,NA,102527.3722
7,1912,SPOKANE,195,102505.6557
8,1912,SPOKANE,96,102484.3071
9,1912,SPOKANE,84,102463.3252
10,1912,SPOKANE,82,102442.7094
11,1912,SPOKANE,57,102422.4586
12,1912,SPOKANE,26,102402.572
13,1912,SPOKANE,22,102383.0487
14,1912,SPOKANE,10,102363.8878
15,1912,SPOKANE,4,102345.0884
16,1912,SPOKANE,2,102326.6496
17,1912,SPOKANE,2,102308.5706
18,1912,SPOKANE,NA,102290.8504
19,1912,SPOKANE,2,102273.4882
20,1912,SPOKANE,2,102256.4831
21,1912,SPOKANE,6,102239.8341
22,1912,SPOKANE,4,102223.5404
23,1912,SPOKANE,4,102207.6011
24,1912,SPOKANE,3,102192.0154
25,1912,SPOKANE,NA,102176.7822
26,1912,SPOKANE,2,102161.9008
1,1913,SPOKANE,6,102147.3703
2,1913,SPOKANE,8,102133.1897
3,1913,SPOKANE,2,102119.3581
4,1913,SPOKANE,4,102105.8748
5,1913,SPOKANE,8,102092.7387
6,1913,SPOKANE,4,102079.949
7,1913,SPOKANE,7,102067.5048
8,1913,SPOKANE,5,102055.4053
9,1913,SPOKANE,13,102043.6495
10,1913,SPOKANE,33,102032.2365
11,1913,SPOKANE,46,102021.1654
12,1913,SPOKANE,12,102010.4355
13,1913,SPOKANE,10,102000.0457
14,1913,SPOKANE,3,101989.9951
15,1913,SPOKANE,4,101980.283
16,1913,SPOKANE,4,101970.9084
17,1913,SPOKANE,NA,101961.8704
18,1913,SPOKANE,NA,101953.1681
19,1913,SPOKANE,2,101944.8006
20,1913,SPOKANE,4,101936.7671
21,1913,SPOKANE,4,101929.0667
22,1913,SPOKANE,6,101921.6984
23,1913,SPOKANE,NA,101914.6614
24,1913,SPOKANE,NA,101907.9548
25,1913,SPOKANE,6,101901.5776
26,1913,SPOKANE,13,101895.5291
1,1914,SPOKANE,33,101889.8083
2,1914,SPOKANE,73,101884.4144
3,1914,SPOKANE,64,101879.3463
4,1914,SPOKANE,NA,101874.6034
5,1914,SPOKANE,84,101870.1846
6,1914,SPOKANE,79,101866.089
7,1914,SPOKANE,104,101862.3159
8,1914,SPOKANE,86,101858.8642
9,1914,SPOKANE,NA,101855.7332
10,1914,SPOKANE,NA,101852.9218
11,1914,SPOKANE,NA,101850.4293
12,1914,SPOKANE,NA,101848.2547
13,1914,SPOKANE,NA,101846.3972
14,1914,SPOKANE,NA,101844.8558
15,1914,SPOKANE,NA,101843.6297
16,1914,SPOKANE,NA,101842.718
17,1914,SPOKANE,NA,101842.1198
18,1914,SPOKANE,NA,101841.8341
19,1914,SPOKANE,NA,101841.8602
20,1914,SPOKANE,NA,101842.1971
21,1914,SPOKANE,NA,101842.8439
22,1914,SPOKANE,NA,101843.7998
23,1914,SPOKANE,NA,101845.0638
24,1914,SPOKANE,NA,101846.6351
25,1914,SPOKANE,NA,101848.5128
26,1914,SPOKANE,NA,101850.6959
1,1915,SPOKANE,NA,101853.1837
2,1915,SPOKANE,NA,101855.9751
3,1915,SPOKANE,30,101859.0694
4,1915,SPOKANE,22,101862.4656
5,1915,SPOKANE,8,101866.1628
6,1915,SPOKANE,6,101870.1602
7,1915,SPOKANE,2,101874.4568
8,1915,SPOKANE,10,101879.0518
9,1915,SPOKANE,NA,101883.9443
10,1915,SPOKANE,NA,101889.1334
11,1915,SPOKANE,NA,101894.6182
12,1915,SPOKANE,NA,101900.3978
13,1915,SPOKANE,NA,101906.4713
14,1915,SPOKANE,NA,101912.8378
15,1915,SPOKANE,NA,101919.4965
16,1915,SPOKANE,NA,101926.4465
17,1915,SPOKANE,NA,101933.6868
18,1915,SPOKANE,NA,101941.2166
19,1915,SPOKANE,NA,101949.035
20,1915,SPOKANE,NA,101957.141
21,1915,SPOKANE,NA,101965.5339
22,1915,SPOKANE,NA,101974.2127
23,1915,SPOKANE,NA,101983.1765
24,1915,SPOKANE,NA,101992.4245
25,1915,SPOKANE,NA,102001.9557
26,1915,SPOKANE,NA,102011.7693
1,1916,SPOKANE,NA,102021.8643
2,1916,SPOKANE,16,102032.24
3,1916,SPOKANE,NA,102042.8953
4,1916,SPOKANE,NA,102053.8294
5,1916,SPOKANE,NA,102065.0414
6,1916,SPOKANE,NA,102076.5305
7,1916,SPOKANE,NA,102088.2957
8,1916,SPOKANE,NA,102100.3361
9,1916,SPOKANE,NA,102112.6509
10,1916,SPOKANE,NA,102125.2392
11,1916,SPOKANE,NA,102138.1
12,1916,SPOKANE,NA,102151.2326
13,1916,SPOKANE,NA,102164.6359
14,1916,SPOKANE,NA,102178.3091
15,1916,SPOKANE,NA,102192.2514
16,1916,SPOKANE,NA,102206.4618
17,1916,SPOKANE,NA,102220.9394
18,1916,SPOKANE,NA,102235.6834
19,1916,SPOKANE,NA,102250.6928
20,1916,SPOKANE,NA,102265.9669
21,1916,SPOKANE,NA,102281.5046
22,1916,SPOKANE,NA,102297.305
23,1916,SPOKANE,NA,102313.3674
24,1916,SPOKANE,NA,102329.6909
25,1916,SPOKANE,NA,102346.2744
26,1916,SPOKANE,NA,102363.1172
1,1917,SPOKANE,NA,102380.2183
2,1917,SPOKANE,NA,102397.5769
3,1917,SPOKANE,NA,102415.192
4,1917,SPOKANE,NA,102433.0628
5,1917,SPOKANE,NA,102451.1885
6,1917,SPOKANE,NA,102469.568
7,1917,SPOKANE,NA,102488.2005
8,1917,SPOKANE,NA,102507.0851
9,1917,SPOKANE,NA,102526.221
10,1917,SPOKANE,NA,102545.6072
11,1917,SPOKANE,NA,102565.2429
12,1917,SPOKANE,NA,102585.1271
13,1917,SPOKANE,NA,102605.2591
14,1917,SPOKANE,NA,102625.6378
15,1917,SPOKANE,NA,102646.2623
16,1917,SPOKANE,NA,102667.1319
17,1917,SPOKANE,NA,102688.2457
18,1917,SPOKANE,NA,102709.6026
19,1917,SPOKANE,NA,102731.2019
20,1917,SPOKANE,NA,102753.0426
21,1917,SPOKANE,NA,102775.1239
22,1917,SPOKANE,NA,102797.4449
23,1917,SPOKANE,NA,102820.0046
24,1917,SPOKANE,NA,102842.8022
25,1917,SPOKANE,NA,102865.8368
26,1917,SPOKANE,NA,102889.1076
1,1918,SPOKANE,NA,102912.6136
2,1918,SPOKANE,NA,102936.3538
3,1918,SPOKANE,NA,102960.3276
4,1918,SPOKANE,NA,102984.5339
5,1918,SPOKANE,NA,103008.9718
6,1918,SPOKANE,NA,103033.6406
7,1918,SPOKANE,8,103058.5392
8,1918,SPOKANE,NA,103083.6668
9,1918,SPOKANE,2,103109.0226
10,1918,SPOKANE,NA,103134.6055
11,1918,SPOKANE,NA,103160.4148
12,1918,SPOKANE,6,103186.4495
13,1918,SPOKANE,5,103212.7087
14,1918,SPOKANE,3,103239.1917
15,1918,SPOKANE,2,103265.8974
16,1918,SPOKANE,NA,103292.8249
17,1918,SPOKANE,2,103319.9735
18,1918,SPOKANE,NA,103347.3422
19,1918,SPOKANE,NA,103374.9301
20,1918,SPOKANE,NA,103402.7363
21,1918,SPOKANE,NA,103430.7599
22,1918,SPOKANE,NA,103459.0001
23,1918,SPOKANE,NA,103487.456
24,1918,SPOKANE,NA,103516.1266
25,1918,SPOKANE,NA,103545.0111
26,1918,SPOKANE,2,103574.1085
1,1919,SPOKANE,NA,103603.4181
2,1919,SPOKANE,NA,103632.9389
3,1919,SPOKANE,NA,103662.67
4,1919,SPOKANE,2,103692.6105
5,1919,SPOKANE,NA,103722.7596
6,1919,SPOKANE,NA,103753.1164
7,1919,SPOKANE,NA,103783.6798
8,1919,SPOKANE,6,103814.4492
9,1919,SPOKANE,10,103845.4235
10,1919,SPOKANE,2,103876.602
11,1919,SPOKANE,4,103907.9836
12,1919,SPOKANE,17,103939.5676
13,1919,SPOKANE,46,103971.353
14,1919,SPOKANE,38,104003.3389
15,1919,SPOKANE,15,104035.5245
16,1919,SPOKANE,5,104067.9088
17,1919,SPOKANE,8,104100.491
18,1919,SPOKANE,NA,104133.2702
19,1919,SPOKANE,NA,104166.2454
20,1919,SPOKANE,4,104199.4159
21,1919,SPOKANE,3,104232.7807
22,1919,SPOKANE,NA,104266.3388
23,1919,SPOKANE,2,104300.0896
24,1919,SPOKANE,2,104334.0319
25,1919,SPOKANE,4,104368.1651
26,1919,SPOKANE,NA,104402.488
1,1920,SPOKANE,NA,104437
2,1920,SPOKANE,4,104471.6999
3,1920,SPOKANE,NA,104506.5865
4,1920,SPOKANE,67,104541.6583
5,1920,SPOKANE,51,104576.9137
6,1920,SPOKANE,160,104612.3514
7,1920,SPOKANE,370,104647.9698
8,1920,SPOKANE,398,104683.7676
9,1920,SPOKANE,266,104719.7433
10,1920,SPOKANE,271,104755.8953
11,1920,SPOKANE,88,104792.2223
12,1920,SPOKANE,38,104828.7228
13,1920,SPOKANE,26,104865.3953
14,1920,SPOKANE,13,104902.2384
15,1920,SPOKANE,4,104939.2505
16,1920,SPOKANE,2,104976.4303
17,1920,SPOKANE,6,105013.7763
18,1920,SPOKANE,2,105051.287
19,1920,SPOKANE,2,105088.9609
20,1920,SPOKANE,4,105126.7967
21,1920,SPOKANE,2,105164.7928
22,1920,SPOKANE,NA,105202.9478
23,1920,SPOKANE,3,105241.2601
24,1920,SPOKANE,8,105279.7285
25,1920,SPOKANE,2,105318.3513
26,1920,SPOKANE,6,105357.1272
1,1921,SPOKANE,20,105396.0547
2,1921,SPOKANE,20,105435.1322
3,1921,SPOKANE,28,105474.3584
4,1921,SPOKANE,4,105513.7319
5,1921,SPOKANE,6,105553.251
6,1921,SPOKANE,6,105592.9144
7,1921,SPOKANE,20,105632.7207
8,1921,SPOKANE,30,105672.6683
9,1921,SPOKANE,48,105712.7558
10,1921,SPOKANE,24,105752.9817
11,1921,SPOKANE,40,105793.3446
12,1921,SPOKANE,38,105833.843
13,1921,SPOKANE,71,105874.4754
14,1921,SPOKANE,34,105915.2405
15,1921,SPOKANE,8,105956.1367
16,1921,SPOKANE,7,105997.1625
17,1921,SPOKANE,NA,106038.3166
18,1921,SPOKANE,NA,106079.5974
19,1921,SPOKANE,2,106121.0035
20,1921,SPOKANE,2,106162.5334
21,1921,SPOKANE,NA,106204.1857
22,1921,SPOKANE,2,106245.9589
23,1921,SPOKANE,NA,106287.8515
24,1921,SPOKANE,NA,106329.8622
25,1921,SPOKANE,NA,106371.9894
26,1921,SPOKANE,NA,106414.2316
1,1922,SPOKANE,NA,106456.5874
2,1922,SPOKANE,2,106499.0554
3,1922,SPOKANE,3,106541.6341
4,1922,SPOKANE,NA,106584.322
5,1922,SPOKANE,NA,106627.1177
6,1922,SPOKANE,NA,106670.0196
7,1922,SPOKANE,NA,106713.0264
8,1922,SPOKANE,NA,106756.1366
9,1922,SPOKANE,2,106799.3488
10,1922,SPOKANE,NA,106842.6613
11,1922,SPOKANE,2,106886.0729
12,1922,SPOKANE,8,106929.5821
13,1922,SPOKANE,4,106973.1873
14,1922,SPOKANE,NA,107016.8871
15,1922,SPOKANE,NA,107060.6801
16,1922,SPOKANE,2,107104.5648
17,1922,SPOKANE,NA,107148.5398
18,1922,SPOKANE,NA,107192.6035
19,1922,SPOKANE,2,107236.7545
20,1922,SPOKANE,NA,107280.9914
21,1922,SPOKANE,2,107325.3127
22,1922,SPOKANE,2,107369.717
23,1922,SPOKANE,2,107414.2027
24,1922,SPOKANE,6,107458.7684
25,1922,SPOKANE,4,107503.4127
26,1922,SPOKANE,2,107548.1341
1,1923,SPOKANE,NA,107592.9311
2,1923,SPOKANE,NA,107637.8024
3,1923,SPOKANE,2,107682.7463
4,1923,SPOKANE,2,107727.7615
5,1923,SPOKANE,NA,107772.8464
6,1923,SPOKANE,5,107817.9998
7,1923,SPOKANE,NA,107863.2199
8,1923,SPOKANE,NA,107908.5055
9,1923,SPOKANE,2,107953.8551
10,1923,SPOKANE,4,107999.2672
11,1923,SPOKANE,4,108044.7402
12,1923,SPOKANE,6,108090.2729
13,1923,SPOKANE,21,108135.8637
14,1923,SPOKANE,15,108181.5111
15,1923,SPOKANE,10,108227.2137
16,1923,SPOKANE,20,108272.9701
17,1923,SPOKANE,7,108318.7787
18,1923,SPOKANE,NA,108364.6381
19,1923,SPOKANE,2,108410.5469
20,1923,SPOKANE,6,108456.5036
21,1923,SPOKANE,10,108502.5067
22,1923,SPOKANE,118,108548.5548
23,1923,SPOKANE,161,108594.6464
24,1923,SPOKANE,509,108640.78
25,1923,SPOKANE,1192,108686.9542
26,1923,SPOKANE,744,108733.1676
1,1924,SPOKANE,701,108779.4186
2,1924,SPOKANE,1219,108825.7058
3,1924,SPOKANE,264,108872.0278
4,1924,SPOKANE,81,108918.3831
5,1924,SPOKANE,52,108964.7702
6,1924,SPOKANE,24,109011.1876
7,1924,SPOKANE,36,109057.634
8,1924,SPOKANE,NA,109104.1078
9,1924,SPOKANE,18,109150.6076
10,1924,SPOKANE,0,109197.1319
11,1924,SPOKANE,24,109243.6793
12,1924,SPOKANE,18,109290.2483
13,1924,SPOKANE,2,109336.8374
14,1924,SPOKANE,11,109383.4453
15,1924,SPOKANE,4,109430.0703
16,1924,SPOKANE,2,109476.7111
17,1924,SPOKANE,1,109523.3662
18,1924,SPOKANE,0,109570.0342
19,1924,SPOKANE,0,109616.7135
20,1924,SPOKANE,4,109663.4027
21,1924,SPOKANE,5,109710.1005
22,1924,SPOKANE,7,109756.8052
23,1924,SPOKANE,13,109803.5154
24,1924,SPOKANE,16,109850.2298
25,1924,SPOKANE,50,109896.9467
26,1924,SPOKANE,14,109943.6648
1,1925,SPOKANE,67,109990.3827
2,1925,SPOKANE,0,110037.0987
3,1925,SPOKANE,1,110083.8115
4,1925,SPOKANE,0,110130.5197
5,1925,SPOKANE,1,110177.2217
6,1925,SPOKANE,0,110223.9161
7,1925,SPOKANE,25,110270.6014
8,1925,SPOKANE,0,110317.2763
9,1925,SPOKANE,0,110363.9391
10,1925,SPOKANE,0,110410.5885
11,1925,SPOKANE,1,110457.223
12,1925,SPOKANE,0,110503.8411
13,1925,SPOKANE,0,110550.4414
14,1925,SPOKANE,0,110597.0224
15,1925,SPOKANE,0,110643.5827
16,1925,SPOKANE,0,110690.1207
17,1925,SPOKANE,0,110736.6351
18,1925,SPOKANE,0,110783.1244
19,1925,SPOKANE,0,110829.587
20,1925,SPOKANE,0,110876.0217
21,1925,SPOKANE,0,110922.4268
22,1925,SPOKANE,0,110968.801
23,1925,SPOKANE,0,111015.1427
24,1925,SPOKANE,0,111061.4505
25,1925,SPOKANE,0,111107.723
26,1925,SPOKANE,0,111153.9587
1,1926,SPOKANE,0,111200.1561
2,1926,SPOKANE,0,111246.3138
3,1926,SPOKANE,0,111292.4302
4,1926,SPOKANE,1,111338.5041
5,1926,SPOKANE,0,111384.5338
6,1926,SPOKANE,0,111430.5179
7,1926,SPOKANE,0,111476.4551
8,1926,SPOKANE,0,111522.3437
9,1926,SPOKANE,1,111568.1824
10,1926,SPOKANE,1,111613.9696
11,1926,SPOKANE,28,111659.704
12,1926,SPOKANE,59,111705.3841
13,1926,SPOKANE,85,111751.0083
14,1926,SPOKANE,55,111796.5753
15,1926,SPOKANE,24,111842.0836
16,1926,SPOKANE,10,111887.5317
17,1926,SPOKANE,10,111932.9182
18,1926,SPOKANE,1,111978.2416
19,1926,SPOKANE,7,112023.5004
20,1926,SPOKANE,2,112068.6932
21,1926,SPOKANE,8,112113.8185
22,1926,SPOKANE,51,112158.8749
23,1926,SPOKANE,113,112203.8609
24,1926,SPOKANE,171,112248.7751
25,1926,SPOKANE,179,112293.6159
26,1926,SPOKANE,294,112338.3819
1,1927,SPOKANE,543,112383.0717
2,1927,SPOKANE,278,112427.6838
3,1927,SPOKANE,230,112472.2168
4,1927,SPOKANE,109,112516.6691
5,1927,SPOKANE,75,112561.0393
6,1927,SPOKANE,38,112605.326
7,1927,SPOKANE,32,112649.5277
8,1927,SPOKANE,8,112693.6429
9,1927,SPOKANE,8,112737.6702
10,1927,SPOKANE,4,112781.6082
11,1927,SPOKANE,15,112825.4553
